query_id,query,ground_truth_uid,top1_uid,top1_score,top1_correct,topk_match,decision,latency_ms,num_candidates
217,"KUAJIEN DUER MAYOK, MICHAEL",SDN_28033_alt_44374,SDN_28033_alt_44374,1.0,True,True,is_match,23.021936416625977,3
218,"KUAJIEN DUER MAvOK, Michael",SDN_28033_alt_44374,SDN_28033_alt_44374,0.961538553237915,True,True,is_match,23.102998733520508,3
219,TEST PERSON 304,,SDN_11309,0.4989473819732666,,,no_match,22.104740142822266,3
220,"ZHONG CHENG HEAVY EQUIPMENT DEFENSE TECHNOLOGY CO., LTD",SDN_48381_alt_75940,SDN_48381_alt_75940,1.0,True,True,is_match,24.57404136657715,3
221,zhong cheng heavy equipment defense technology co ltd,SDN_48381_alt_75940,SDN_48381_alt_75940,1.0,True,True,is_match,24.131059646606445,3
222,"ZHONG CHENG HEAVY EQUIPMENT DEFENSE TECHNOLOGY CO., LTD",SDN_48381_alt_75940,SDN_48381_alt_75940,1.0,True,True,is_match,24.602890014648438,3
223,"ZHONG CHENG yEAVY EQUIPMENT DEFENSE TECHNOLOGY CO., LTD",SDN_48381_alt_75940,SDN_48381_alt_75940,0.948113203048706,True,True,is_match,24.022817611694336,3
224,TEST PERSON 910,,SDN_11309,0.4989473819732666,,,no_match,22.16815948486328,3
225,"ZARQUN, Abd al Hadi",SDN_21204,SDN_21204,1.0,True,True,is_match,23.047924041748047,3
226,zarqun abd al hadi,SDN_21204,SDN_21204,1.0,True,True,is_match,23.00405502319336,3
227,"ZARQUN, ABD AL HADI",SDN_21204,SDN_21204,1.0,True,True,is_match,23.122072219848633,3
228,"ARQUN, Abd al Hadi",SDN_21204,SDN_21204,0.8771428465843201,True,True,review,155.4570198059082,3
229,EVAL USER 249,,SDN_15076,0.4930908977985382,,,no_match,22.960901260375977,3
230,LIMITED LIABILITY COMPANY TU RITEYL,SDN_50439,SDN_50439,1.0,True,True,is_match,92.61703491210938,3
231,limited liability company tu riteyl,SDN_50439,SDN_50439,1.0,True,True,is_match,92.37098693847656,3
232,LIMITED LIABILITY COMPANY TU RITEYL,SDN_50439,SDN_50439,1.0,True,True,is_match,90.20400047302246,3
233,LIMITED LIABILITYCOMPANY TU RITEYL,SDN_50439,SDN_50439,0.8202046155929565,True,True,review,163.2528305053711,3
234,EVAL PERSON 507,,SDN_15711,0.489230751991272,,,no_match,22.37415313720703,3
235,CERES SHIPPING LIMITED,SDN_51354,SDN_51354,1.0,True,True,is_match,23.502111434936523,3
236,ceres shipping limited,SDN_51354,SDN_51354,1.0,True,True,is_match,22.778987884521484,3
237,CERES SHIPPING LIMITED,SDN_51354,SDN_51354,1.0,True,True,is_match,22.958040237426758,3
238,CERESSHIPPING LIMITED,SDN_51354,SDN_16319_alt_26012,0.750568151473999,False,False,no_match,34.1341495513916,3
239,NONMATCH NAME 183,,SDN_7132,0.47238093614578247,,,no_match,22.838115692138672,3
240,"OLEINIK, Vladimir Nikolayevich",SDN_34460_alt_53953,SDN_34460_alt_53953,1.0,True,True,is_match,23.2541561126709,3
241,oleinik vladimir nikolayevich,SDN_34460_alt_53953,SDN_34460_alt_53953,1.0,True,True,is_match,22.81475067138672,3
242,"OLEINIK, VLADIMIR NIKOLAYEVICH",SDN_34460_alt_53953,SDN_34460_alt_53953,1.0,True,True,is_match,23.397207260131836,3
243,"OLEINIK, Vldimir Nikolayevich",SDN_34460_alt_53953,SDN_34460_alt_53953,0.9788219928741455,True,True,is_match,23.12016487121582,3
244,TEST ENTITY 308,,SDN_11222,0.5079460144042969,,,no_match,22.25470542907715,3
245,NARIA GENERAL TRADING LLC,SDN_26551,SDN_26551,1.0,True,True,is_match,23.11992645263672,3
246,naria general trading llc,SDN_26551,SDN_26551,1.0,True,True,is_match,22.861957550048828,3
247,NARIA GENERAL TRADING LLC,SDN_26551,SDN_26551,1.0,True,True,is_match,22.993803024291992,3
248,NARIA GENERAL TRADINGLLC,SDN_26551,SDN_26551,0.8773809671401978,True,True,review,22.737979888916016,3
249,EVAL NAME 185,,SDN_12469,0.47041741013526917,,,no_match,22.224903106689453,3
